county,precinct,office,district,candidate,party,votes,,
Randolph,PRECINCT: 227 Town of Mill Creek,U.S. House,2,Ann Barth,DEM,99,,
Randolph,,U.S. House,2,Ann Barth,DEM,4046,,
Randolph,PRECINCT: 23 City of Elkins,Governor,,Joe Manchin,DEM,426,,
Randolph,PRECINCT: 24 City of Elkins,Governor,,Joe Manchin,DEM,277,,
Randolph,PRECINCT: 25 City of Elkins,Governor,,Joe Manchin,DEM,299,,
Randolph,PRECINCT: 27 City of Elkins,Governor,,Joe Manchin,DEM,237,,
Randolph,PRECINCT: 28 City of Elkins,Governor,,Joe Manchin,DEM,285,,
Randolph,PRECINCT: 28A City of Elkins,Governor,,Joe Manchin,DEM,158,,
Randolph,PRECINCT: 30 City of Elkins,Governor,,Joe Manchin,DEM,311,,
Randolph,PRECINCT: 31 City of Elkins,Governor,,Joe Manchin,DEM,160,,
Randolph,PRECINCT: 75 City of Elkins,Governor,,Joe Manchin,DEM,81,,
Randolph,PRECINCT: 80 City of Elkins,Governor,,Joe Manchin,DEM,279,,
Randolph,PRECINCT: 85 City of Elkins,Governor,,Joe Manchin,DEM,567,,
Randolph,PRECINCT: 150 Town of Coalton,Governor,,Joe Manchin,DEM,590,,
Randolph,PRECINCT: 155 City of Elkins,Governor,,Joe Manchin,DEM,652,,
Randolph,PRECINCT: 160 City of Elkins,Governor,,Joe Manchin,DEM,198,,
Randolph,PRECINCT: 165 City of Elkins,Governor,,Joe Manchin,DEM,436,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Governor,,Joe Manchin,DEM,376,,
Randolph,PRECINCT: 180 City of Elkins,Governor,,Joe Manchin,DEM,204,,
Randolph,PRECINCT: 185 Town of Harman,Governor,,Joe Manchin,DEM,220,,
Randolph,PRECINCT: 190 Whitmer Fired,Governor,,Joe Manchin,DEM,61,,
Randolph,PRECINCT: 200 Town of Beverly,Governor,,Joe Manchin,DEM,365,,
Randolph,PRECINCT: 202 Town of Beverly,Governor,,Joe Manchin,DEM,172,,
Randolph,PRECINCT: 205 Homestead School,Governor,,Joe Manchin,DEM,809,,
Randolph,PRECINCT: 210 Town of Huttonsville,Governor,,Joe Manchin,DEM,246,,
Randolph,PRECINCT: 215 Valley Head School,Governor,,Joe Manchin,DEM,235,,
Randolph,PRECINCT: 220 Pickens School,Governor,,Joe Manchin,DEM,98,,
Randolph,PRECINCT: 225 Town of Mill Creek,Governor,,Joe Manchin,DEM,219,,
Randolph,PRECINCT: 227 Town of Mill Creek,Governor,,Joe Manchin,DEM,188,,
Randolph,,Governor,,Joe Manchin,DEM,8149,,
Randolph,PRECINCT: 23 City of Elkins,Governor,,Russ Weeks,REP,120,,
Randolph,PRECINCT: 24 City of Elkins,Governor,,Russ Weeks,REP,52,,
Randolph,PRECINCT: 25 City of Elkins,Governor,,Russ Weeks,REP,55,,
Randolph,PRECINCT: 27 City of Elkins,Governor,,Russ Weeks,REP,70,,
Randolph,PRECINCT: 28 City of Elkins,Governor,,Russ Weeks,REP,58,,
Randolph,PRECINCT: 28A City of Elkins,Governor,,Russ Weeks,REP,56,,
Randolph,PRECINCT: 30 City of Elkins,Governor,,Russ Weeks,REP,55,,
Randolph,PRECINCT: 31 City of Elkins,Governor,,Russ Weeks,REP,29,,
Randolph,PRECINCT: 75 City of Elkins,Governor,,Russ Weeks,REP,9,,
Randolph,PRECINCT: 80 City of Elkins,Governor,,Russ Weeks,REP,66,,
Randolph,PRECINCT: 85 City of Elkins,Governor,,Russ Weeks,REP,161,,
Randolph,PRECINCT: 150 Town of Coalton,Governor,,Russ Weeks,REP,172,,
Randolph,PRECINCT: 155 City of Elkins,Governor,,Russ Weeks,REP,197,,
Randolph,PRECINCT: 160 City of Elkins,Governor,,Russ Weeks,REP,48,,
Randolph,PRECINCT: 165 City of Elkins,Governor,,Russ Weeks,REP,125,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Governor,,Russ Weeks,REP,86,,
Randolph,PRECINCT: 180 City of Elkins,Governor,,Russ Weeks,REP,71,,
Randolph,PRECINCT: 185 Town of Harman,Governor,,Russ Weeks,REP,107,,
Randolph,PRECINCT: 190 Whitmer Fired,Governor,,Russ Weeks,REP,10,,
Randolph,PRECINCT: 200 Town of Beverly,Governor,,Russ Weeks,REP,97,,
Randolph,PRECINCT: 202 Town of Beverly,Governor,,Russ Weeks,REP,40,,
Randolph,PRECINCT: 205 Homestead School,Governor,,Russ Weeks,REP,196,,
Randolph,PRECINCT: 210 Town of Huttonsville,Governor,,Russ Weeks,REP,52,,
Randolph,PRECINCT: 215 Valley Head School,Governor,,Russ Weeks,REP,50,,
Randolph,PRECINCT: 220 Pickens School,Governor,,Russ Weeks,REP,29,,
Randolph,PRECINCT: 225 Town of Mill Creek,Governor,,Russ Weeks,REP,40,,
Randolph,PRECINCT: 227 Town of Mill Creek,Governor,,Russ Weeks,REP,33,,
Randolph,,Governor,,Russ Weeks,REP,2084,,
Randolph,PRECINCT: 23 City of Elkins,Governor,,Jesse Johnson,MTN,25,,
Randolph,PRECINCT: 24 City of Elkins,Governor,,Jesse Johnson,MTN,12,,
Randolph,PRECINCT: 25 City of Elkins,Governor,,Jesse Johnson,MTN,67,,
Randolph,PRECINCT: 27 City of Elkins,Governor,,Jesse Johnson,MTN,23,,
Randolph,PRECINCT: 28 City of Elkins,Governor,,Jesse Johnson,MTN,14,,
Randolph,PRECINCT: 28A City of Elkins,Governor,,Jesse Johnson,MTN,3,,
Randolph,PRECINCT: 30 City of Elkins,Governor,,Jesse Johnson,MTN,25,,
Randolph,PRECINCT: 31 City of Elkins,Governor,,Jesse Johnson,MTN,12,,
Randolph,PRECINCT: 75 City of Elkins,Governor,,Jesse Johnson,MTN,2,,
Randolph,PRECINCT: 80 City of Elkins,Governor,,Jesse Johnson,MTN,11,,
Randolph,PRECINCT: 85 City of Elkins,Governor,,Jesse Johnson,MTN,29,,
Randolph,PRECINCT: 150 Town of Coalton,Governor,,Jesse Johnson,MTN,41,,
Randolph,PRECINCT: 155 City of Elkins,Governor,,Jesse Johnson,MTN,34,,
Randolph,PRECINCT: 160 City of Elkins,Governor,,Jesse Johnson,MTN,10,,
Randolph,PRECINCT: 165 City of Elkins,Governor,,Jesse Johnson,MTN,46,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Governor,,Jesse Johnson,MTN,26,,
Randolph,PRECINCT: 180 City of Elkins,Governor,,Jesse Johnson,MTN,8,,
Randolph,PRECINCT: 185 Town of Harman,Governor,,Jesse Johnson,MTN,13,,
Randolph,PRECINCT: 190 Whitmer Fired,Governor,,Jesse Johnson,MTN,6,,
Randolph,PRECINCT: 200 Town of Beverly,Governor,,Jesse Johnson,MTN,19,,
Randolph,PRECINCT: 202 Town of Beverly,Governor,,Jesse Johnson,MTN,14,,
Randolph,PRECINCT: 205 Homestead School,Governor,,Jesse Johnson,MTN,30,,
Randolph,PRECINCT: 210 Town of Huttonsville,Governor,,Jesse Johnson,MTN,15,,
Randolph,PRECINCT: 215 Valley Head School,Governor,,Jesse Johnson,MTN,12,,
Randolph,PRECINCT: 220 Pickens School,Governor,,Jesse Johnson,MTN,5,,
Randolph,PRECINCT: 225 Town of Mill Creek,Governor,,Jesse Johnson,MTN,12,,
Randolph,PRECINCT: 227 Town of Mill Creek,Governor,,Jesse Johnson,MTN,10,,
Randolph,,Governor,,Jesse Johnson,MTN,524,House,Gov
Randolph,PRECINCT: 23 City of Elkins,U.S. Senate,,Write-ins,,1,,
Randolph,PRECINCT: 24 City of Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 25 City of Elkins,U.S. Senate,,Write-ins,,2,,
Randolph,PRECINCT: 27 City of Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 31 City of Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 80 City of Elkins,U.S. Senate,,Write-ins,,1,,
Randolph,PRECINCT: 85 City of Elkins,U.S. Senate,,Write-ins,,3,,
Randolph,PRECINCT: 150 Town of Coalton,U.S. Senate,,Write-ins,,2,,
Randolph,PRECINCT: 155 Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 160 Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 165 Kerens,U.S. Senate,,Write-ins,,1,,
Randolph,PRECINCT: 170 Gilman,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 180 Elkins,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 190,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 202 Town of Beverly,U.S. Senate,,Write-ins,,1,,
Randolph,PRECINCT: 205,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 210 Town of Huttonsville,U.S. Senate,,Write-ins,,4,,
Randolph,PRECINCT: 215 ,U.S. Senate,,Write-ins,,1,,
Randolph,PRECINCT: 220,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 225 Town of Mill Creek,U.S. Senate,,Write-ins,,0,,
Randolph,PRECINCT: 227 Town of Mill Creek,U.S. Senate,,Write-ins,,1,,
Randolph,,U.S. Senate,,Write-ins,,17,,
Randolph,PRECINCT: 23 City of Elkins,U.S. House,,Write-ins,,1,,
Randolph,PRECINCT: 24 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 25 City of Elkins,U.S. House,,Write-ins,,1,,
Randolph,PRECINCT: 27 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 31 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 80 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 85 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 150 Town of Coalton,U.S. House,,Write-ins,,1,,
Randolph,PRECINCT: 155 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 160 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 165 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 180 City of Elkins,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 190 Whitmer Fired,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 202 Town of Beverly,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 205 Homestead School,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 210 Town of Huttonsville,U.S. House,,Write-ins,,2,,
Randolph,PRECINCT: 215 Valley Head School,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 220 Pickens School,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 225 Town of Mill Creek,U.S. House,,Write-ins,,0,,
Randolph,PRECINCT: 227 Town of Mill Creek,U.S. House,,Write-ins,,0,,
Randolph,,U.S. House,,Write-ins,,5,,
Randolph,PRECINCT: 23 City of Elkins,Governor,,Write-ins,,1,,
Randolph,PRECINCT: 24 City of Elkins,Governor,,Write-ins,,1,,
Randolph,PRECINCT: 25 City of Elkins,Governor,,Write-ins,,1,,
Randolph,PRECINCT: 27 City of Elkins,Governor,,Write-ins,,1,,
Randolph,PRECINCT: 28 City of Elkins,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,Governor,,Write-ins,,1,,
Randolph,PRECINCT: 30 City of Elkins,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 31 City of Elkins,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 80 City of Elkins,Governor,,Write-ins,,2,,
Randolph,PRECINCT: 85 City of Elkins,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 150 Town of Coalton,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 155 City of Elkins,Governor,,Write-ins,,2,,
Randolph,PRECINCT: 160 City of Elkins,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 165 City of Elkins,Governor,,Write-ins,,1,,
Randolph,PRECINCT: 170 Gilman Nazarene Youth Center,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 180 City of Elkins,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 185 Town of Harman,Governor,,Write-ins,,1,,
Randolph,PRECINCT: 190 Whitmer Fired,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 200 Town of Beverly,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 202 Town of Beverly,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 205 Homestead School,Governor,,Write-ins,,1,,
Randolph,PRECINCT: 210 Town of Huttonsville,Governor,,Write-ins,,5,,
Randolph,PRECINCT: 215 Valley Head School,Governor,,Write-ins,,2,,
Randolph,PRECINCT: 220 Pickens School,Governor,,Write-ins,,2,,
Randolph,PRECINCT: 225 Town of Mill Creek,Governor,,Write-ins,,0,,
Randolph,PRECINCT: 227 Town of Mill Creek,Governor,,Write-ins,,1,,
Randolph,,Governor,,Write-ins,,22,,
Randolph,PRECINCT: 23 City of Elkins,Secretary of State,,Charles Minimah,REP,152,,
Randolph,PRECINCT: 23 City of Elkins,Secretary of State,,Natalie Tennant,DEM,391,,
Randolph,PRECINCT: 23 City of Elkins,Secretary of State,,Write-ins,,4,,
Randolph,PRECINCT: 23 City of Elkins,State Auditor,,Glen Gainer,DEM,443,,
Randolph,PRECINCT: 23 City of Elkins,State Auditor,,Write-ins,,3,,
Randolph,PRECINCT: 23 City of Elkins,State Treasurer,,John Perdue,DEM,430,,
Randolph,PRECINCT: 23 City of Elkins,State Treasurer,,Write-ins,,1,,
Randolph,PRECINCT: 23 City of Elkins,Commissioner of Agriculture,,Michael Teets,,294,,
Randolph,PRECINCT: 23 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,252,,
Randolph,PRECINCT: 23 City of Elkins,Commissioner of Agriculture,,Write-ins,,1,,
Randolph,PRECINCT: 23 City of Elkins,Attorney General,,Dan Greear,REP,291,,
Randolph,PRECINCT: 23 City of Elkins,Attorney General,,Darrell McGraw,DEM,254,,
Randolph,PRECINCT: 23 City of Elkins,Attorney General,,Write-ins,,1,,
Randolph,PRECINCT: 24 City of Elkins,Secretary of State,,Charles Minimah,REP,88,,
Randolph,PRECINCT: 24 City of Elkins,Secretary of State,,Natalie Tennant,DEM,237,,
Randolph,PRECINCT: 24 City of Elkins,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 24 City of Elkins,State Auditor,,Glen Gainer,DEM,280,,
Randolph,PRECINCT: 24 City of Elkins,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 24 City of Elkins,State Treasurer,,John Perdue,DEM,274,,
Randolph,PRECINCT: 24 City of Elkins,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 24 City of Elkins,Commissioner of Agriculture,,Michael Teets,,149,,
Randolph,PRECINCT: 24 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,168,,
Randolph,PRECINCT: 24 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 24 City of Elkins,Attorney General,,Dan Greear,REP,132,,
Randolph,PRECINCT: 24 City of Elkins,Attorney General,,Darrell McGraw,DEM,191,,
Randolph,PRECINCT: 24 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 25 City of Elkins,Secretary of State,,Charles Minimah,REP,84,,
Randolph,PRECINCT: 25 City of Elkins,Secretary of State,,Natalie Tennant,DEM,325,,
Randolph,PRECINCT: 25 City of Elkins,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 25 City of Elkins,State Auditor,,Glen Gainer,DEM,347,,
Randolph,PRECINCT: 25 City of Elkins,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 25 City of Elkins,State Treasurer,,John Perdue,DEM,343,,
Randolph,PRECINCT: 25 City of Elkins,State Treasurer,,Write-ins,,2,,
Randolph,PRECINCT: 25 City of Elkins,Commissioner of Agriculture,,Michael Teets,,197,,
Randolph,PRECINCT: 25 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,219,,
Randolph,PRECINCT: 25 City of Elkins,Commissioner of Agriculture,,Write-ins,,2,,
Randolph,PRECINCT: 25 City of Elkins,Attorney General,,Dan Greear,REP,163,,
Randolph,PRECINCT: 25 City of Elkins,Attorney General,,Darrell McGraw,DEM,246,,
Randolph,PRECINCT: 25 City of Elkins,Attorney General,,Write-ins,,1,,
Randolph,PRECINCT: 27 City of Elkins,Secretary of State,,Charles Minimah,REP,107,,
Randolph,PRECINCT: 27 City of Elkins,Secretary of State,,Natalie Tennant,DEM,204,,
Randolph,PRECINCT: 27 City of Elkins,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 27 City of Elkins,State Auditor,,Glen Gainer,DEM,264,,
Randolph,PRECINCT: 27 City of Elkins,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 27 City of Elkins,State Treasurer,,John Perdue,DEM,254,,
Randolph,PRECINCT: 27 City of Elkins,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 27 City of Elkins,Commissioner of Agriculture,,Michael Teets,,192,,
Randolph,PRECINCT: 27 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,125,,
Randolph,PRECINCT: 27 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 27 City of Elkins,Attorney General,,Dan Greear,REP,167,,
Randolph,PRECINCT: 27 City of Elkins,Attorney General,,Darrell McGraw,DEM,158,,
Randolph,PRECINCT: 27 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,Secretary of State,,Charles Minimah,REP,104,,
Randolph,PRECINCT: 28 City of Elkins,Secretary of State,,Natalie Tennant,DEM,242,,
Randolph,PRECINCT: 28 City of Elkins,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,State Auditor,,Glen Gainer,DEM,284,,
Randolph,PRECINCT: 28 City of Elkins,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,State Treasurer,,John Perdue,DEM,269,,
Randolph,PRECINCT: 28 City of Elkins,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,Commissioner of Agriculture,,Michael Teets,,180,,
Randolph,PRECINCT: 28 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,160,,
Randolph,PRECINCT: 28 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 28 City of Elkins,Attorney General,,Dan Greear,REP,168,,
Randolph,PRECINCT: 28 City of Elkins,Attorney General,,Darrell McGraw,DEM,168,,
Randolph,PRECINCT: 28 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,Secretary of State,,Charles Minimah,REP,53,,
Randolph,PRECINCT: 28A City of Elkins,Secretary of State,,Natalie Tennant,DEM,152,,
Randolph,PRECINCT: 28A City of Elkins,Secretary of State,,Write-ins,,1,,
Randolph,PRECINCT: 28A City of Elkins,State Auditor,,Glen Gainer,DEM,159,,
Randolph,PRECINCT: 28A City of Elkins,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,State Treasurer,,John Perdue,DEM,151,,
Randolph,PRECINCT: 28A City of Elkins,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,Commissioner of Agriculture,,Michael Teets,,120,,
Randolph,PRECINCT: 28A City of Elkins,Commissioner of Agriculture,,Gus Douglass,,84,,
Randolph,PRECINCT: 28A City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 28A City of Elkins,Attorney General,,Dan Greear,REP,120,,
Randolph,PRECINCT: 28A City of Elkins,Attorney General,,Darrell McGraw,DEM,87,,
Randolph,PRECINCT: 28A City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,Secretary of State,,Charles Minimah,REP,78,,
Randolph,PRECINCT: 30 City of Elkins,Secretary of State,,Natalie Tennant,DEM,299,,
Randolph,PRECINCT: 30 City of Elkins,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,State Auditor,,Glen Gainer,DEM,332,,
Randolph,PRECINCT: 30 City of Elkins,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,State Treasurer,,John Perdue,DEM,324,,
Randolph,PRECINCT: 30 City of Elkins,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,Commissioner of Agriculture,,Michael Teets,,170,,
Randolph,PRECINCT: 30 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,205,,
Randolph,PRECINCT: 30 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 30 City of Elkins,Attorney General,,Dan Greear,REP,151,,
Randolph,PRECINCT: 30 City of Elkins,Attorney General,,Darrell McGraw,DEM,222,,
Randolph,PRECINCT: 30 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 31 City of Elkins,Secretary of State,,Charles Minimah,REP,43,,
Randolph,PRECINCT: 31 City of Elkins,Secretary of State,,Natalie Tennant,DEM,146,,
Randolph,PRECINCT: 31 City of Elkins,Secretary of State,,Write-ins,,1,,
Randolph,PRECINCT: 31 City of Elkins,State Auditor,,Glen Gainer,DEM,167,,
Randolph,PRECINCT: 31 City of Elkins,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 31 City of Elkins,State Treasurer,,John Perdue,DEM,164,,
Randolph,PRECINCT: 31 City of Elkins,State Treasurer,,Write-ins,,1,,
Randolph,PRECINCT: 31 City of Elkins,Commissioner of Agriculture,,Michael Teets,,76,,
Randolph,PRECINCT: 31 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,112,,
Randolph,PRECINCT: 31 City of Elkins,Commissioner of Agriculture,,Write-ins,,1,,
Randolph,PRECINCT: 31 City of Elkins,Attorney General,,Dan Greear,REP,75,,
Randolph,PRECINCT: 31 City of Elkins,Attorney General,,Darrell McGraw,DEM,120,,
Randolph,PRECINCT: 31 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,Secretary of State,,Charles Minimah,REP,19,,
Randolph,PRECINCT: 75 City of Elkins,Secretary of State,,Natalie Tennant,DEM,61,,
Randolph,PRECINCT: 75 City of Elkins,Secretary of State,,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,State Auditor,,Glen Gainer,DEM,74,,
Randolph,PRECINCT: 75 City of Elkins,State Auditor,,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,State Treasurer,,John Perdue,DEM,72,,
Randolph,PRECINCT: 75 City of Elkins,State Treasurer,,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,Commissioner of Agriculture,,Michael Teets,,37,,
Randolph,PRECINCT: 75 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,46,,
Randolph,PRECINCT: 75 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 75 City of Elkins,Attorney General,,Dan Greear,REP,31,,
Randolph,PRECINCT: 75 City of Elkins,Attorney General,,Darrell McGraw,DEM,53,,
Randolph,PRECINCT: 75 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 80 City of Elkins,Secretary of State,,Charles Minimah,REP,99,,
Randolph,PRECINCT: 80 City of Elkins,Secretary of State,,Natalie Tennant,DEM,244,,
Randolph,PRECINCT: 80 City of Elkins,Secretary of State,,Write-ins,,2,,
Randolph,PRECINCT: 80 City of Elkins,State Auditor,,Glen Gainer,DEM,291,,
Randolph,PRECINCT: 80 City of Elkins,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 80 City of Elkins,State Treasurer,,John Perdue,DEM,286,,
Randolph,PRECINCT: 80 City of Elkins,State Treasurer,,Write-ins,,1,,
Randolph,PRECINCT: 80 City of Elkins,Commissioner of Agriculture,,Michael Teets,,173,,
Randolph,PRECINCT: 80 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,168,,
Randolph,PRECINCT: 80 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 80 City of Elkins,Attorney General,,Dan Greear,REP,157,,
Randolph,PRECINCT: 80 City of Elkins,Attorney General,,Darrell McGraw,DEM,188,,
Randolph,PRECINCT: 80 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 85 City of Elkins,Secretary of State,,Charles Minimah,REP,203,,
Randolph,PRECINCT: 85 City of Elkins,Secretary of State,,Natalie Tennant,DEM,517,,
Randolph,PRECINCT: 85 City of Elkins,Secretary of State,,Write-ins,,1,,
Randolph,PRECINCT: 85 City of Elkins,State Auditor,,Glen Gainer,DEM,598,,
Randolph,PRECINCT: 85 City of Elkins,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 85 City of Elkins,State Treasurer,,John Perdue,DEM,593,,
Randolph,PRECINCT: 85 City of Elkins,State Treasurer,,Write-ins,,1,,
Randolph,PRECINCT: 85 City of Elkins,Commissioner of Agriculture,,Michael Teets,,389,,
Randolph,PRECINCT: 85 City of Elkins,Commissioner of Agriculture,,Gus Douglass,,332,,
Randolph,PRECINCT: 85 City of Elkins,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 85 City of Elkins,Attorney General,,Dan Greear,REP,398,,
Randolph,PRECINCT: 85 City of Elkins,Attorney General,,Darrell McGraw,DEM,330,,
Randolph,PRECINCT: 85 City of Elkins,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 150 Town of Coalton,Secretary of State,,Charles Minimah,REP,198,,
Randolph,PRECINCT: 150 Town of Coalton,Secretary of State,,Natalie Tennant,DEM,560,,
Randolph,PRECINCT: 150 Town of Coalton,Secretary of State,,Write-ins,,1,,
Randolph,PRECINCT: 150 Town of Coalton,State Auditor,,Glen Gainer,DEM,668,,
Randolph,PRECINCT: 150 Town of Coalton,State Auditor,,Write-ins,,1,,
Randolph,PRECINCT: 150 Town of Coalton,State Treasurer,,John Perdue,DEM,655,,
Randolph,PRECINCT: 150 Town of Coalton,State Treasurer,,Write-ins,,2,,
Randolph,PRECINCT: 150 Town of Coalton,Commissioner of Agriculture,,Michael Teets,,343,,
Randolph,PRECINCT: 150 Town of Coalton,Commissioner of Agriculture,,Gus Douglass,,424,,
Randolph,PRECINCT: 150 Town of Coalton,Commissioner of Agriculture,,Write-ins,,0,,
Randolph,PRECINCT: 150 Town of Coalton,Attorney General,,Dan Greear,REP,328,,
Randolph,PRECINCT: 150 Town of Coalton,Attorney General,,Darrell McGraw,DEM,448,,
Randolph,PRECINCT: 150 Town of Coalton,Attorney General,,Write-ins,,0,,
Randolph,PRECINCT: 155 City of Elkins,Secretary of State,,Charles Minimah,REP,286,,
